Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited_CrossRef,Downloads_Xplore,Award,GraphicsReplicabilityStamp
Vis,1996,A visualization tool for mechanical design,10.1109/visual.1996.568142,http://dx.doi.org/10.1109/VISUAL.1996.568142,401,403,C,Shao-Chiung Lu;Alec B. Rebello;D. H. Cui;Roni Yagel;Richard Allen Miller;Gary L. Kinzel,S.C. Lu;A.B. Rebello;D.H. Cui;R. Yagel;R.A. Miller;G.L. Kinzel,"Center for Die Casting, Ohio State Uinversity, USA;Center for Die Casting, Ohio State Uinversity, USA;Center for Die Casting, Ohio State Uinversity, USA;Department of Computer and Information Science, Ohio State Uinversity, USA;Center for Die Casting, Ohio State Uinversity, USA;Center for Die Casting, Ohio State Uinversity, USA",,,3,0,11,56,,
Vis,1996,Real-time Accelerators for Volume Rendering,10.1109/visual.1996.568160,http://dx.doi.org/10.1109/VISUAL.1996.568160,445,447,M,Hanspeter Pfister;Günter Knittel;Jürgen Hesser;John C. Goble,A. Kaufman;H. Pfister;G. Knittel;J. Hesser;J.C. Goble,"State University of New York, Stony Brook, USA;Mitsubishi Electric Research Laboratory MERLA, USA;University of Tubingen, Germany;University of Mannheim, Germany;Hewlett Packard Company, USA",10.1109/visual.1995.480810,,,0,12,39,,
InfoVis,1995,Visualizing the non-visual: spatial analysis and interaction with information from text documents,10.1109/infvis.1995.528686,http://dx.doi.org/10.1109/INFVIS.1995.528686,51,58,C,James A. Wise;James J. Thomas;Kelly Pennock;David Lantrip;Marc Pottier;Anne Schur;Vern Crow,J.A. Wise;J.J. Thomas;K. Pennock;D. Lantrip;M. Pottier;A. Schur;V. Crow,"Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA;Pacific Northwest National Laboratory, Richland, WA, USA",0.1109/visual.1993.398863,,914,211,11,2576,TT,
InfoVis,1995,IVEE: an Information Visualization and Exploration Environment,10.1109/infvis.1995.528688,http://dx.doi.org/10.1109/INFVIS.1995.528688,66,73,C,Christopher Ahlberg;Erik Wistrand,C. Ahlberg;E. Wistrand,"Department of Computer Science and SSKKII, Chalmers University of Technology, Gothenburg, Sweden;Department of Computer Science and SSKKII, Chalmers University of Technology, Gothenburg, Sweden",0.1109/visual.1991.175815;10.1109/visual.1993.398863,,,50,28,409,,
InfoVis,1995,Case study. Narcissus: visualising information,10.1109/infvis.1995.528691,http://dx.doi.org/10.1109/INFVIS.1995.528691,90,96,C,Robert J. Hendley;Nick S. Drew;Andrew Wood;Russell Beale,R.J. Hendley;N.S. Drew;A.M. Wood;R. Beale,"School of Computer Science, University of Binningham, Birmingham, UK;School of Computer Science, University of Binningham, Birmingham, UK;School of Computer Science, University of Binningham, Birmingham, UK;School of Computer Science, University of Binningham, Birmingham, UK",,,289,30,8,313,,
InfoVis,1995,Research report. Interacting with huge hierarchies: beyond cone trees,10.1109/infvis.1995.528689,http://dx.doi.org/10.1109/INFVIS.1995.528689,74,81,C,S. Jeromy Carrière;Rick Kazman,J. Carriere;R. Kazman,"Computer Graphics Laboraotory, Department of Computer Science, University of Waterloo, Waterloo, ON, Canada;Computer Graphics Laboraotory, Department of Computer Science, University of Waterloo, Waterloo, ON, Canada",,,185,24,10,277,,
InfoVis,1995,Case study. Visualising cyberspace: information visualisation in the Harmony Internet browser,10.1109/infvis.1995.528692,http://dx.doi.org/10.1109/INFVIS.1995.528692,97,104,C,K. Andrews,K. Andrews,"Institute for Information Processing and Computer Supported New Media, Graz University of Technology, Graz, Austria",0.1109/visual.1991.175815;10.1109/visual.1992.235198,,179,21,27,343,,
InfoVis,1995,The information mural: a technique for displaying and navigating large information spaces,10.1109/infvis.1995.528685,http://dx.doi.org/10.1109/INFVIS.1995.528685,43,50,C,Dean F. Jerding;John T. Stasko,D.F. Jerding;J.T. Stasko,"Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA, USA;Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",0.1109/visual.1994.346322,,322,14,19,150,,
InfoVis,1995,Case study: 3D displays of Internet traffic,10.1109/infvis.1995.528697,http://dx.doi.org/10.1109/INFVIS.1995.528697,129,131,C,Kenneth C. Cox;Stephen G. Eick,K.C. Cox;S.G. Eick,"AT and T Bell Laboratories, USA;AT and T Bell Laboratories, Naperville, IL, USA",0.1109/visual.1993.398870,,52,13,8,195,,
InfoVis,1995,Visualisation for functional design,10.1109/infvis.1995.528680,http://dx.doi.org/10.1109/INFVIS.1995.528680,4,10,C,Robert Spence;Lisa Tweedie;Huw Dawkes;Hua Su,B. Spence;L. Tweedie;H. Dawkes;Hua Su,"Department of Electrical Engineering Imperial College of Science, Technology and Medicine, London, UK;Department of Electrical Engineering Imperial College of Science, Technology and Medicine, London, UK;Department of Electrical Engineering Imperial College of Science, Technology and Medicine, London, UK;Department of Electrical Engineering Imperial College of Science, Technology and Medicine, London, UK",,,44,10,10,213,,
InfoVis,1995,Research report: information animation applications in the capital markets,10.1109/infvis.1995.528682,http://dx.doi.org/10.1109/INFVIS.1995.528682,19,25,C,W. Wright,W. Wright,"Visible Decisions, Inc., Toronto, Canada",,,106,9,10,209,,
InfoVis,1995,Research report. DataSpace: 3-D visualizations of large databases,10.1109/infvis.1995.528690,http://dx.doi.org/10.1109/INFVIS.1995.528690,82,88,C,Vinod Anupam;Shaul Dar;Ted Leibfried;Eric Petajan,V. Anupam;S. Dar;T. Leibfried;E. Petajan,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA;AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA;University of Houston, Clear Lake, TX, USA;AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",0.1109/visual.1994.346304,,35,8,16,157,,
InfoVis,1995,Case study: visualizing Internet resources,10.1109/infvis.1995.528696,http://dx.doi.org/10.1109/INFVIS.1995.528696,122,128,C,Nahum D. Gershon;Joshua LeVasseur;Joel Winstead;J. Croall;A. Pernicks;William Ruh,N. Gershon;J. LeVasseur;J. Winstead;J. Croall;A. Pernicks;W. Ruh,"MITRE Corporation, McLean, VA, USA;MITRE Corporation, McLean, VA, USA;MITRE Corporation, McLean, VA, USA;MITRE Corporation, McLean, VA, USA;MITRE Corporation, McLean, VA, USA;MITRE Corporation, McLean, VA, USA",,,,7,7,121,,
InfoVis,1995,Towards a generative theory of diagram design,10.1109/infvis.1995.528681,http://dx.doi.org/10.1109/INFVIS.1995.528681,11,18,C,Klaus Reichenberger;Thomas Kamps;Gene Golovchinsky,K. Reichenberger;T. Kamps;G. Golovchinsky,"Information Systems, GMD-Institute for Integrated Publication, Darmstadt, Germany;Information Systems, GMD-Institute for Integrated Publication, Darmstadt, Germany;Department of Industrial Engiheering, University of Toronto, Toronto, ONT, Canada",0.1109/visual.1995.480815,,22,5,18,130,,
InfoVis,1995,SDM: malleable information graphics,10.1109/infvis.1995.528684,http://dx.doi.org/10.1109/INFVIS.1995.528684,36,42,C,Mei C. Chuah;Steven F. Roth;Joe Mattis;John Kolojejchick,M.C. Chuah;S.F. Roth;J. Mattis;J. Kolojejchick,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA;School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA;School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA;School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA",,"Interactive techniques, visualization, direct manipulation",30,5,16,112,,
InfoVis,1995,Case study: an empirical investigation of thumbnail image recognition,10.1109/infvis.1995.528695,http://dx.doi.org/10.1109/INFVIS.1995.528695,115,121,C,C. A. Burton;L. J. Johnston;Elizabeth A. Sonenberg,C.A. Burton;L.J. Johnston;E.A. Sonenberg,"University of Melbourne, Parkville, VIC, Australia;University of Melbourne, Parkville, VIC, Australia;University of Melbourne, Parkville, VIC, Australia",,,20,4,15,131,,
InfoVis,1995,Case study: fishing for information on the Internet,10.1109/infvis.1995.528693,http://dx.doi.org/10.1109/INFVIS.1995.528693,105,111,C,R. Mitchell;David S. Day;Lynette Hirschman,R. Mitchell;D. Day;L. Hirschman,"MITRE Corporation, Bedford, MA, USA;MITRE Corporation, Bedford, MA, USA;MITRE Corporation, Bedford, MA, USA",0.1109/visual.1991.175815,,16,4,4,96,,
InfoVis,1995,VRMosaic: WEB access from within a virtual environment,10.1109/infvis.1995.528687,http://dx.doi.org/10.1109/INFVIS.1995.528687,59,64,C,Ian G. Angus;Henry Sowizral,I.G. Angus;H.A. Sowizral,"Boeing Information and Support Services, Seattle, WA, USA;Boeing Information and Support Services, Seattle, WA, USA",,"Virtual Reality, Mosaic, User Interface Components",31,2,13,135,,
InfoVis,1995,Research report: improving browsing in information by the automatic display layout,10.1109/infvis.1995.528683,http://dx.doi.org/10.1109/INFVIS.1995.528683,26,33,C,Peter Lüders;Rolf Ernst,P. Luders;R. Ernst,"Technische Universitäat Braunschweig, Germany;Technische Universitäat Braunschweig, Germany",,,3,1,15,111,,
InfoVis,1995,Case study. A WWW viewpoint on scientific visualization: an EPA case study for technology transfer,10.1109/infvis.1995.528694,http://dx.doi.org/10.1109/INFVIS.1995.528694,112,114,C,Theresa-Marie Rhyne,T.M. Rhyne,"U.S. EPA Scientific Visualization Center, Lockheed Martin, USA",0.1109/visual.1993.398874,,2,1,8,70,,
Vis,1995,A rule-based tool for assisting colormap selection,10.1109/visual.1995.480803,http://dx.doi.org/10.1109/VISUAL.1995.480803,118,,C,Lawrence D. Bergman;Bernice E. Rogowitz;Lloyd Treinish,L.D. Bergman;B.E. Rogowitz;L.A. Treinish,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA;IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA;IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",0.1109/visual.1995.480821;10.1109/visual.1993.398874,,329,91,24,1304,,
Vis,1995,High Dimensional Brushing for Interactive Exploration of Multivariate Data,10.1109/visual.1995.485139,http://dx.doi.org/10.1109/VISUAL.1995.485139,271,,C,Allen R. Martin;Matthew O. Ward,A.R. Martin;M.O. Ward,"Advanced Graphics Division, Silicon Graphics, Inc., Mountain View, CA, USA;Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",0.1109/visual.1990.146386;10.1109/visual.1990.146402;10.1109/visual.1994.346302,,340,79,9,212,TT,
Vis,1995,Recursive pattern: a technique for visualizing very large amounts of data,10.1109/visual.1995.485140,http://dx.doi.org/10.1109/VISUAL.1995.485140,279,,C,Daniel A. Keim;Mihael Ankerst;Hans-Peter Kriegel,D.A. Keim;H.-P. Kriegel;M. Ankerst,"Institute for Computer Science, University of Munich (LMU), Munich, Germany;Institute for Computer Science, University of Munich (LMU), Munich, Germany;Institute for Computer Science, University of Munich (LMU), Munich, Germany",0.1109/visual.1990.146402;10.1109/infvis.1995.528688;10.1109/visual.1991.175809;10.1109/visual.1990.146386;10.1109/visual.1990.146387;10.1109/visual.1990.146389,"Visualizing Large Data Sets, Visualizing Multidimensional and Multivariate Data, Visualizing Large Sequential Data Sets, Recursive Visualization Techniques, Interfaces to Databases",367,72,30,451,,
Vis,1995,Enhancing transparent skin surfaces with ridge and valley lines,10.1109/visual.1995.480795,http://dx.doi.org/10.1109/VISUAL.1995.480795,52,,C,Victoria Interrante;Henry Fuchs;Stephen M. Pizer,V. Interrante;H. Fuchs;S. Pizer,"Department of Computer Science, North Carolina State University, Chapel Hill, USA;Department of Computer Science, North Carolina State University, Chapel Hill, USA;Department of Computer Science, North Carolina State University, Chapel Hill, USA",10.1109/visual.1990.146395,,183,59,19,152,,
Vis,1995,Iconic techniques for feature visualization,10.1109/visual.1995.485141,http://dx.doi.org/10.1109/VISUAL.1995.485141,288,,C,Frank J. Post;Theo van Walsum;Frits H. Post;Deborah Silver,F.J. Post;T. van Walsum;F.H. Post;D. Silver,"Faculty of Technical Mathematics and Informatics, Delft University of Technnology, Delft, Netherlands;Faculty of Technical Mathematics and Informatics, Delft University of Technnology, Delft, Netherlands;Faculty of Technical Mathematics and Informatics, Delft University of Technnology, Delft, Netherlands;Department of Electrical and Computer Engineering, Laboratory for Visiometrics and Modeling, Rutgers University, Piscataway, NJ, USA",0.1109/visual.1993.398849;10.1109/visual.1991.175809;10.1109/visual.1992.235174;10.1109/visual.1991.175773;10.1109/visual.1994.346327,"scientific visualization, feature extraction, iconic visualization, attribute calculation",177,57,25,203,,
Vis,1995,An extended data-flow architecture for data analysis and visualization,10.1109/visual.1995.480821,http://dx.doi.org/10.1109/VISUAL.1995.480821,263,,C,Greg Abram;Lloyd Treinish,G. Abram;L. Treinish,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA;IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",0.1109/visual.1994.346305;10.1109/visual.1993.398860;10.1109/visual.1991.175818;10.1109/visual.1992.235219;10.1109/visual.1992.235182;10.1109/visual.1992.235215,,262,46,15,152,,
Vis,1995,Fast multiresolution surface meshing,10.1109/visual.1995.480805,http://dx.doi.org/10.1109/VISUAL.1995.480805,135,,C,Markus H. Gross;Roger Gatti;Oliver G. Staadt,M.H. Gross;R. Gatti;O. Staadt,"Computer Science Department, ETH Zuürich, Zurich, Switzerland;Computer Science Department, ETH Zuürich, Zurich, Switzerland;Computer Science Department, ETH Zuürich, Zurich, Switzerland",0.1109/visual.1994.346333;10.1109/visual.1994.346331,,210,37,19,113,,
Vis,1995,Virtual GIS: a real-time 3D geographic information system,10.1109/visual.1995.480800,http://dx.doi.org/10.1109/VISUAL.1995.480800,94,,C,David Koller;Peter Lindstrom 0001;William Ribarsky;Larry F. Hodges;Nickolas Faust;Gregory A. Turner,D. Koller;P. Lindstrom;W. Ribarsky;L.F. Hodges;N. Faust;G. Turner,"Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA;Graphics Visualizaton Usability Center College of Computing, Georgia Institute of Technology, Atlanta, GA, USA;Graphics Visualizaton Usability Center College of Computing, Georgia Institute of Technology, Atlanta, GA, USA;Graphics Visualizaton Usability Center College of Computing, Georgia Institute of Technology, Atlanta, GA, USA;Georgia Tech Research Institute, Georgia Institute of Technology, USA;Army Research Laboratory, Information Processing Branch",10.1109/visual.1994.346284,,313,35,19,556,,
Vis,1995,Enhanced spot noise for vector field visualization,10.1109/visual.1995.480817,http://dx.doi.org/10.1109/VISUAL.1995.480817,233,,C,Wim C. de Leeuw;Jarke J. van Wijk,W.C. de Leeuw;J.J. van Wijk,"Faculty of Technical Mathematics and Informatics, Delft University of Technnology, Delft, Netherlands;ECN, Netherlands Energy Research Foundation (ECN), Petten, Netherlands",0.1109/visual.1994.346312;10.1109/visual.1994.346313;10.1109/visual.1993.398877,,,35,7,149,,
Vis,1995,Sweeping simplices: a fast iso-surface extraction algorithm for unstructured grids,10.1109/visual.1995.480806,http://dx.doi.org/10.1109/VISUAL.1995.480806,143,,C,Han-Wei Shen;Christopher R. Johnson 0001,Han-Wei Shen;C.R. Johnson,"Department of Computer Science, University of Utah, Salt Lake, UT, USA;Department of Computer Science, University of Utah, Salt Lake, UT, USA",0.1109/visual.1991.175780,,150,31,6,90,,
Vis,1995,Compression domain rendering of time-resolved volume data,10.1109/visual.1995.480809,http://dx.doi.org/10.1109/VISUAL.1995.480809,168,,C,Rüdiger Westermann,R. Westermann,"Visualization and Media Systems Design, German National Research Center for Computer Science, Sankt Augustin, Germany",0.1109/visual.1990.146391;10.1109/visual.1992.235230,"volume rendering, wavelet transforms, singularities, Lipschitz exponents",112,31,21,66,,
Vis,1995,An illustrated analysis of sonification for scientific visualisation,10.1109/visual.1995.480802,http://dx.doi.org/10.1109/VISUAL.1995.480802,110,117,C,Rosane Minghim;A. Robin Forrest,R. Minghim;A.R. Forrest,"School of Information Systems, University of East Anglia, Norwich, UK;School of Information Systems, University of East Anglia, Norwich, UK",,,85,27,47,167,,
Vis,1995,Direct rendering of Laplacian pyramid compressed volume data,10.1109/visual.1995.480812,http://dx.doi.org/10.1109/VISUAL.1995.480812,192,199,C,Mohammad H. Ghavamnia;Xue D. Yang,M.H. Ghavamnia;X.D. Yang,"Department of Computer Science, University of Regina, Regina, SAS, Canada;Department of Computer Science, University of Regina, Regina, SAS, Canada",0.1109/visual.1993.398845,,78,24,14,100,,
